ingredient,count,perc,count_inspire,perc_inspire,concept_id,concept_id_mover,count_mover,perc_mover
doxazosin,684.0,1.2689761842063292,315.0,0.3153153153153153,1363053.0,,,
trimetazidine,683.0,0.6836836836836837,683.0,0.6836836836836837,19005626.0,,,
dexketoprofen,681.0,0.6816816816816818,681.0,0.6816816816816818,19056874.0,,,
tizanidine,681.0,1.6507505101566045,69.0,0.06906906906906907,778474.0,,,
cilostazol,668.0,0.741507175384104,622.0,0.6226226226226227,1350310.0,1350310,46.0,0.1188845527614814
soybean oil,667.0,0.6676676676676677,667.0,0.6676676676676677,19070224.0,,,
nicotine,667.0,1.7238260150414804,,,,718583,639.0,1.6514615046649264
enalaprilat,665.0,1.718657121443155,,,,1342001,665.0,1.718657121443155
hydrogen peroxide,663.0,1.71348822784483,,,,1776430,663.0,1.71348822784483
gliclazide,662.0,0.6626626626626626,662.0,0.6626626626626626,19059796.0,,,
doxycycline,655.0,1.450545446332798,153.0,0.15315315315315314,1738521.0,,,
amitriptyline,645.0,1.1095952645070055,352.0,0.35235235235235235,710062.0,,,
bupropion,641.0,1.5695408793643615,55.0,0.055055055055055056,750982.0,,,
sevelamer,639.0,1.5469540819862584,66.0,0.06606606606606608,952004.0,,,
filgrastim,616.0,0.8778851733132869,451.0,0.45145145145145144,1304850.0,1304850,160.0,0.4135114878660223
clotrimazole,616.0,1.5191807215687505,46.0,0.04604604604604604,1000632.0,1000632,570.0,1.4731346755227044
oxymetazoline hcl,613.0,1.5842658878866978,,,,925636,613.0,1.5842658878866978
donepezil,611.0,0.9821379283814349,377.0,0.37737737737737737,715997.0,,,
salmeterol,608.0,1.5713436538908845,,,,1137529,596.0,1.540330292300933
naftazone,605.0,0.6056056056056056,605.0,0.6056056056056056,19080493.0,,,
bumetanide,600.0,1.5506680794975836,,,,932745,600.0,1.5506680794975836
cryoprecipitate,594.0,0.5945945945945946,594.0,0.5945945945945946,36848862.0,,,
epoetin alfa,588.0,1.5196547179076318,,,,1301125,588.0,1.5196547179076318
belladonna alkaloids,585.0,1.511901377510144,,,,1116109,585.0,1.511901377510144
fluoxetine,573.0,1.275040062159179,130.0,0.13013013013013014,755695.0,,,
technetium tc,570.0,1.4731346755227044,,,,702006,570.0,1.4731346755227044
cetirizine,567.0,1.28486851413479,114.0,0.11411411411411411,1149196.0,1149196,1.0,0.0025844467991626
methadone hcl,557.0,1.43953686713359,,,,1103640,556.0,1.4369524203344273
fexofenadine,551.0,0.5895542507074308,527.0,0.5275275275275275,1153428.0,,,
tetracaine hcl,546.0,1.411107952342801,,,,1036884,546.0,1.411107952342801
febuxostat,545.0,0.6563867514168602,475.0,0.47547547547547553,19017742.0,19017742,70.0,0.1809112759413847
milrinone,542.0,0.8006442076428895,379.0,0.3793793793793794,1368671.0,1368671,127.0,0.3282247434936552
venlafaxine,537.0,1.2944246290588008,59.0,0.05905905905905907,743670.0,,,
mycophenolate sodium,537.0,1.387847931150337,,,,19068900,537.0,1.387847931150337
nebivolol,535.0,0.5497865477189903,526.0,0.5265265265265265,1314577.0,,,
nimodipine,532.0,0.6623750879817869,450.0,0.45045045045045046,1319133.0,1319133,82.0,0.2119246375313364
topiramate,529.0,0.9554764492350102,260.0,0.2602602602602603,742267.0,742267,268.0,0.6926317421755873
guaifenesin,523.0,1.3516656759620602,,,,1163944,523.0,1.3516656759620602
azelastine,521.0,0.589609690842472,478.0,0.4784784784784785,934075.0,934075,3.0,0.0077533403974879
loteprednol,521.0,0.5215215215215215,521.0,0.5215215215215215,992127.0,,,
simvastatin,510.0,0.5279284142902885,499.0,0.4994994994994995,1539403.0,1539403,11.0,0.028428914790789
solifenacin,509.0,0.5665135582433285,473.0,0.47347347347347346,916005.0,,,
phenazopyridine hcl,507.0,1.3103145271754584,,,,933724,506.0,1.3077300803762957
selenium,504.0,1.30256118677797,,,,966282,492.0,1.2715478251880186
mitomycin,485.0,0.6422466195034876,386.0,0.3863863863863864,1389036.0,1389036,26.0,0.0671956167782286
mirabegron,485.0,0.6374962821090027,389.0,0.3893893893893894,42873636.0,,,
pilocarpine,482.0,0.5759057845740192,423.0,0.42342342342342343,945286.0,,,
indomethacin,469.0,1.1772697412477215,22.0,0.022022022022022022,1178663.0,1178663,440.0,1.1371565916315611
pyridoxine,466.0,0.6533130706495398,348.0,0.3483483483483484,19005046.0,19005046,114.0,0.2946269351045409
amantadine,466.0,0.7894894092914406,262.0,0.26226226226226224,19087090.0,,,
budesonide,458.0,0.7260607983477753,289.0,0.2892892892892893,939259.0,939259,167.0,0.4316026154601607
lacosamide,455.0,0.8513169049958649,205.0,0.2052052052052052,19087394.0,19087394,165.0,0.4264337218618354
tiropramide,450.0,0.45045045045045046,450.0,0.45045045045045046,19100759.0,,,
cefdinir,445.0,0.504032939977426,408.0,0.4084084084084084,1796458.0,1796458,37.0,0.0956245315690176
irbesartan,429.0,0.4341797668239143,426.0,0.4264264264264264,1347384.0,1347384,3.0,0.0077533403974879
ramipril,429.0,0.4294294294294294,429.0,0.4294294294294294,1334456.0,,,
barium sulfate,427.0,1.103558783242447,,,,19011331,427.0,1.103558783242447
timolol,426.0,1.0613881914892433,25.0,0.025025025025025023,902427.0,902427,268.0,0.6926317421755873
polyvinyl alcohol,422.0,1.090636549246634,,,,948856,422.0,1.090636549246634
silver sulfadiazine,419.0,1.0607149676748828,14.0,0.014014014014014014,966956.0,966956,405.0,1.046700953660869
cyclopentolate,418.0,1.0707980872610132,6.0,0.006006006006006006,910232.0,910232,2.0,0.0051688935983252
loratadine,418.0,1.0787153162518217,1.0,0.001001001001001001,1107830.0,1107830,417.0,1.0777143152508206
sodium polystyrene sulfonate,417.0,1.0777143152508202,,,,19078126,414.0,1.0699609748533323
methylergonovine maleate,416.0,1.075129868451658,,,,1305637,415.0,1.0725454216524952
buspirone,403.0,0.7960979613474897,155.0,0.15515515515515516,733301.0,,,
linezolid,403.0,0.5205783924673646,329.0,0.32932932932932935,1736887.0,1736887,74.0,0.1912490631380353
carbamazepine,395.0,0.6503301688994192,234.0,0.23423423423423423,740275.0,740275,161.0,0.4160959346651849
oxcarbazepine,388.0,0.5894860047549164,261.0,0.26126126126126126,718122.0,718122,126.0,0.3256402966944925
clarithromycin,386.0,0.45289110990917514,344.0,0.34434434434434436,1750500.0,1750500,42.0,0.1085467655648308
fenofibrate,384.0,0.5031428192465071,309.0,0.3093093093093093,1551803.0,1551803,68.0,0.1757423823430594
hydroxychloroquine,376.0,0.6724807406326027,189.0,0.1891891891891892,1777087.0,1777087,4.0,0.0103377871966505
metolazone,367.0,0.9168230593294557,20.0,0.02002002002002002,907013.0,907013,347.0,0.8968030393094357
pancrelipase,364.0,0.9407386348952006,,,,990340,364.0,0.9407386348952006
nafcillin,360.0,0.7388039061209919,121.0,0.12112112112112113,1713930.0,,,
colchicine,358.0,0.6117096860642205,198.0,0.1981981981981982,1101554.0,1101554,160.0,0.4135114878660223
lamotrigine,356.0,0.7332164563188261,118.0,0.11811811811811813,705103.0,705103,237.0,0.6125138914015454
isosorbide,356.0,0.9168961689055761,2.0,0.002002002002002002,1383815.0,,,
micafungin,340.0,0.7979561760090538,51.0,0.05105105105105105,19018013.0,,,
nitrofurantoin,334.0,0.8552880019295132,5.0,0.005005005005005005,920293.0,920293,9.0,0.0232600211924637
ganciclovir,332.0,0.3750853688826965,305.0,0.3053053053053053,1757803.0,1757803,1.0,0.0025844467991626
regadenoson,331.0,0.8554518905228335,,,,19090761,331.0,0.8554518905228335
benzonatate,326.0,0.8425296565270204,,,,1136601,326.0,0.8425296565270204
dorzolamide,324.0,0.8231097507452404,9.0,0.009009009009009009,981709.0,981709,223.0,0.5763316362132685
apraclonidine,322.0,0.3286561055149688,318.0,0.3183183183183183,919986.0,,,
pioglitazone,315.0,0.3675690266546494,282.0,0.2822822822822823,1525215.0,,,
citalopram hydrobromide,310.0,0.8011785077404182,,,,797617,310.0,0.8011785077404182
aripiprazole,309.0,0.5800785407949494,138.0,0.13813813813813813,757688.0,757688,171.0,0.4419404026568113
methimazole,307.0,0.42764918796759177,231.0,0.23123123123123124,1504620.0,1504620,76.0,0.1964179567363605
verapamil,305.0,0.6599971640935121,81.0,0.08108108108108107,1307863.0,1307863,1.0,0.0025844467991626
ethambutol,304.0,0.3518076782491534,274.0,0.27427427427427425,1749301.0,,,
brimonidine,304.0,0.7540029109822095,20.0,0.02002002002002002,915542.0,915542,7.0,0.0180911275941384
tiotropium,301.0,0.5499022916126785,144.0,0.14414414414414414,1106776.0,,,
kanamycin,301.0,0.30130130130130134,301.0,0.30130130130130134,1784749.0,,,
valganciclovir,292.0,0.6770696212455704,49.0,0.04904904904904905,1703063.0,,,
paroxetine,289.0,0.5663923039675759,114.0,0.11411411411411411,722031.0,,,
sulfur colloid co kit,289.0,0.7469051249580028,,,,1036525,152.0,0.3928359134727211
ticagrelor,286.0,0.7233173265788985,10.0,0.01001001001001001,40241186.0,40241186,276.0,0.7133073165688885
silver nitrate,282.0,0.7288139973638643,,,,966913,282.0,0.7288139973638643
enalapril,276.0,0.2778597220744379,275.0,0.2752752752752753,1341927.0,1341927,1.0,0.0025844467991626
collagenase,276.0,0.7133073165688885,,,,980311,276.0,0.7133073165688885
sodium chloride 4.5 mg/ml injection,270.0,0.2702702702702703,270.0,0.2702702702702703,40221364.0,,,
vasopressin (usp),266.0,0.26626626626626626,266.0,0.26626626626626626,1507835.0,,,
levonorgestrel,266.0,0.6779621737882922,6.0,0.006006006006006006,1589505.0,1589505,260.0,0.6719561677822862
phenytoin,266.0,0.47211422002727915,136.0,0.13613613613613615,740910.0,740910,18.0,0.0465200423849275
cinacalcet,265.0,0.5566192921270067,81.0,0.08108108108108107,1548111.0,,,
teicoplanin,264.0,0.2642642642642643,264.0,0.2642642642642643,19078399.0,,,
isoconazole,264.0,0.2642642642642643,264.0,0.2642642642642643,19003491.0,,,
lercanidipine,263.0,0.26326326326326327,263.0,0.26326326326326327,19015802.0,,,
silodosin,261.0,0.26284470705942287,260.0,0.2602602602602603,19012925.0,19012925,1.0,0.0025844467991626
colistin,258.0,0.2582582582582582,258.0,0.2582582582582582,901845.0,,,
mafenide,258.0,0.6667872741839608,,,,992716,134.0,0.3463158710877936
tetrofosmin iv kit,258.0,0.6667872741839609,,,,42900108,258.0,0.6667872741839609
methotrexate,253.0,0.40209715828044684,159.0,0.15915915915915915,1305058.0,1305058,25.0,0.0646111699790659
cefmetazole,253.0,0.25325325325325326,253.0,0.25325325325325326,19072255.0,,,
voriconazole,252.0,0.4470160854261336,129.0,0.1291291291291291,1714277.0,1714277,54.0,0.1395601271547825
cholecalciferol,250.0,0.2850860578098062,228.0,0.22822822822822822,19095164.0,19095164,22.0,0.056857829581578
carbidopa,250.0,0.6461116997906597,,,,740560,250.0,0.6461116997906597
levodopa,249.0,0.6435272529914972,,,,789578,193.0,0.4987982322383894
benzocaine,249.0,0.6435272529914972,,,,917006,249.0,0.6435272529914972
empagliflozin,248.0,0.4366782982294831,129.0,0.1291291291291291,45774751.0,45774751,119.0,0.307549169100354
ritodrine,247.0,0.24724724724724725,247.0,0.24724724724724725,1563413.0,,,
gadobenate dimeglumine,247.0,0.6383583593931719,,,,19007652,247.0,0.6383583593931719
rifampin,244.0,0.630605018995684,,,,1763204,223.0,0.5763316362132685
levalbuterol hcl,244.0,0.630605018995684,,,,1192218,244.0,0.630605018995684
memantine,244.0,0.5150134757298843,73.0,0.07307307307307308,701322.0,,,
lanolin,241.0,0.24282468703940283,240.0,0.24024024024024024,19087317.0,,,
fludrocortisone,237.0,0.5460091678787568,42.0,0.042042042042042045,1555120.0,,,
amikacin,236.0,0.2647382606031456,218.0,0.2182182182182182,1790868.0,1790868,1.0,0.0025844467991626
tetrahydrozoline hcl,235.0,0.6073449978032202,,,,941577,235.0,0.6073449978032202
tianeptine,234.0,0.23423423423423423,234.0,0.23423423423423423,19041910.0,,,
methylphenidate,233.0,0.2870703903707288,199.0,0.19919919919919918,705944.0,,,
citric acid,231.0,0.5970072106065697,,,,950435,231.0,0.5970072106065697
caffeine,228.0,0.5892538702090818,,,,1134439,228.0,0.5892538702090818
theophylline,227.0,0.23356101041987373,223.0,0.22322322322322324,1237049.0,1237049,3.0,0.0077533403974879
cefditoren,226.0,0.22622622622622623,226.0,0.22622622622622623,1747005.0,,,
flecainide,222.0,0.39006747682735576,116.0,0.11611611611611612,1354860.0,1354860,3.0,0.0077533403974879
pyrazinamide,222.0,0.2586414755799399,199.0,0.19919919919919918,1759455.0,1759455,23.0,0.0594422763807407
adenosine,222.0,0.45023841715749807,78.0,0.07807807807807808,1309204.0,1309204,135.0,0.3489003178869563
ropinirole,221.0,0.3605644514594453,133.0,0.13313313313313313,713823.0,,,
alfuzosin,218.0,0.22138510981454143,216.0,0.21621621621621623,930021.0,,,
indapamide,214.0,0.21421421421421424,214.0,0.21421421421421424,978555.0,,,
rituximab,214.0,0.34088987806714505,134.0,0.13413413413413414,1314273.0,1314273,15.0,0.0387667019874395
methylnaltrexone bromide,213.0,0.5504871682216422,,,,909841,213.0,0.5504871682216422
vildagliptin,213.0,0.2132132132132132,213.0,0.2132132132132132,19122137.0,,,
fluorometholone,213.0,0.2290476711948295,203.0,0.2032032032032032,955583.0,955583,10.0,0.0258444679916263
carboplatin,212.0,0.2771334899368393,171.0,0.17117117117117117,1344905.0,1344905,2.0,0.0051688935983252
amphotericin b,207.0,0.534980487426666,,,,1717240,131.0,0.3385625306903057
mequitazine,202.0,0.2022022022022022,202.0,0.2022022022022022,19009145.0,,,
minoxidil,198.0,0.3992958145647263,71.0,0.07107107107107107,1309068.0,1309068,127.0,0.3282247434936552
mecobalamin,198.0,0.1981981981981982,198.0,0.1981981981981982,19009025.0,,,
prothrombin complex conc human ivpb,190.0,0.4910448918409014,,,,44507865,190.0,0.4910448918409014
bromocriptine,186.0,0.2416067891218434,151.0,0.15115115115115113,730548.0,,,
sumatriptan,184.0,0.44228584928453124,21.0,0.021021021021021023,1140643.0,,,
chlorpromazine,184.0,0.3409453182021863,85.0,0.08508508508508508,794852.0,,,
gemcitabine,184.0,0.4106169333212983,41.0,0.04104104104104104,1314924.0,,,
oxolamine,184.0,0.18418418418418417,184.0,0.18418418418418417,19018885.0,,,
ticlopidine,184.0,0.18418418418418417,184.0,0.18418418418418417,1302398.0,,,
tigecycline,183.0,0.1911004121739913,178.0,0.1781781781781782,1742432.0,,,
estrogens,182.0,0.4703693174476003,,,,19049228,153.0,0.3954203602718838
chlorthalidone,180.0,0.465200423849275,,,,1395058,180.0,0.465200423849275
chlordiazepoxide,180.0,0.4366983994823655,18.0,0.018018018018018018,990678.0,,,
alvimopan,180.0,0.465200423849275,,,,19059654,180.0,0.465200423849275
propafenone,179.0,0.22351566152770502,151.0,0.15115115115115113,1353256.0,,,
homatropine,178.0,0.1781781781781782,178.0,0.1781781781781782,1101703.0,,,
cyclosporine,176.0,0.45486263665262433,,,,19010482,160.0,0.4135114878660223
tamoxifen,175.0,0.24009645289980233,134.0,0.13413413413413414,1436678.0,,,
paclitaxel,174.0,0.22167754811902324,144.0,0.14414414414414414,1378382.0,,,
dutasteride,171.0,0.2883461602351324,97.0,0.0970970970970971,989482.0,989482,74.0,0.1912490631380353
citrulline,169.0,0.16916916916916916,169.0,0.16916916916916916,19097664.0,,,
valacyclovir hcl,169.0,0.436771509058486,,,,1717704,169.0,0.436771509058486
chlorothiazide sodium,168.0,0.4341870622593233,,,,992590,156.0,0.4031737006693717
racepinephrine hcl,167.0,0.4316026154601607,,,,1300153,167.0,0.4316026154601607
insulin detemir,165.0,0.32984352817397555,61.0,0.06106106106106106,1516976.0,1516976,104.0,0.2687824671129145
sacubitril,165.0,0.4264337218618354,,,,46275719,165.0,0.4264337218618354
daptomycin ivpb,159.0,0.4109270410668596,,,,1786617,153.0,0.3954203602718838
cosyntropin,159.0,0.4109270410668596,,,,19008009,159.0,0.4109270410668596
hypromellose,159.0,0.4109270410668596,,,,902251,159.0,0.4109270410668596
pyridostigmine,157.0,0.19515985631303642,133.0,0.13313313313313313,759740.0,,,
epoetin beta,157.0,0.15715715715715717,157.0,0.15715715715715717,19001311.0,,,
polymyxin b gu,157.0,0.4057581474685342,,,,948582,93.0,0.2403535523221254
oxiracetam,156.0,0.15615615615615616,156.0,0.15615615615615616,19082891.0,,,
prucalopride,156.0,0.15615615615615616,156.0,0.15615615615615616,1356018.0,,,
meclizine hcl,156.0,0.4031737006693717,,,,994341,156.0,0.4031737006693717
dicyclomine hcl,154.0,0.3980048070710464,,,,924724,154.0,0.3980048070710464
morniflumate,154.0,0.15415415415415418,154.0,0.15415415415415418,19072152.0,,,
glipizide,148.0,0.3824981262760706,,,,1560171,148.0,0.3824981262760706
doxorubicin,145.0,0.29240560437417723,52.0,0.052052052052052045,1338512.0,1338512,65.0,0.1679890419455715
anastrozole,145.0,0.27340425479623776,64.0,0.06406406406406406,1348265.0,1348265,81.0,0.2093401907321737
clobazam,144.0,0.23598400043751908,86.0,0.08608608608608609,19050832.0,19050832,58.0,0.149897914351433
temazepam,140.0,0.3618225518827694,,,,836715,140.0,0.3618225518827694
azathioprine,139.0,0.1977266336711197,102.0,0.1021021021021021,19014878.0,19014878,37.0,0.0956245315690176
dapagliflozin,137.0,0.15613848671507674,125.0,0.12512512512512514,44785829.0,,,
prilocaine,137.0,0.3540692114852816,,,,951279,137.0,0.3540692114852816
lamivudine,134.0,0.1800540622808216,105.0,0.10510510510510511,1704183.0,1704183,29.0,0.0749489571757165
pentoxifylline,131.0,0.1596331554980406,113.0,0.11311311311311312,1331247.0,,,
insulin isophane human,130.0,0.33597808389114303,,,,46221581,96.0,0.2481068927196133
modafinil,130.0,0.318560180111365,11.0,0.011011011011011011,710650.0,710650,119.0,0.307549169100354
cyclophosphamide,129.0,0.20513452744088767,81.0,0.08108108108108107,1310317.0,1310317,6.0,0.0155066807949758
dronabinol,129.0,0.3333936370919804,,,,1037005,129.0,0.3333936370919804
fish oil,127.0,0.3282247434936552,,,,36444867,127.0,0.3282247434936552
triazolam,127.0,0.15087881409955162,112.0,0.11211211211211211,704599.0,704599,15.0,0.0387667019874395
propiverine,123.0,0.12312312312312311,123.0,0.12312312312312311,19077093.0,,,
gemfibrozil,123.0,0.3178869562970046,,,,1558242,123.0,0.3178869562970046
estradiol,122.0,0.3137190636996803,1.0,0.001001001001001001,1548195.0,1548195,121.0,0.3127180626986793
zonisamide,122.0,0.20287785782836565,71.0,0.07107107107107107,744798.0,744798,51.0,0.1318067867572946
sulfasalazine,121.0,0.19395962783655646,75.0,0.07507507507507508,964339.0,964339,46.0,0.1188845527614814
mepivacaine,121.0,0.3111346169005177,1.0,0.001001001001001001,702774.0,,,
terlipressin,121.0,0.12112112112112113,121.0,0.12112112112112113,19119253.0,,,
acetic acid,121.0,0.3127180626986793,,,,929549,121.0,0.3127180626986793
zinc acetate,120.0,0.3022163869087085,5.0,0.005005005005005005,979096.0,979096,115.0,0.2972113819037035
cisplatin,120.0,0.1612897108723227,94.0,0.0940940940940941,1397599.0,1397599,8.0,0.0206755743933011
fosphenytoin,120.0,0.1692069398631309,89.0,0.0890890890890891,713192.0,,,
eprosartan,119.0,0.11911911911911913,119.0,0.11911911911911913,1346686.0,,,
fluvastatin,119.0,0.12070256491728074,118.0,0.11811811811811813,1549686.0,,,
nicergoline,117.0,0.11711711711711711,117.0,0.11711711711711711,19018352.0,,,
triamterene,116.0,0.2997958287028661,,,,904542,116.0,0.2997958287028661
thiopental,115.0,0.1151151151151151,115.0,0.1151151151151151,700253.0,,,
imipramine,115.0,0.1261992357022465,108.0,0.10810810810810811,778268.0,,,
sotalol,114.0,0.24870700695785333,29.0,0.02902902902902903,1370109.0,,,
carboprost tromethamine,114.0,0.2946269351045408,,,,19049150,111.0,0.2868735947070529
tropicamide,113.0,0.2730411387274385,12.0,0.012012012012012012,906072.0,906072,101.0,0.2610291267154265
edoxaban,113.0,0.11469655891127471,112.0,0.11211211211211211,45892847.0,,,
glycerin,112.0,0.28945804150621546,,,,961145,65.0,0.1679890419455715
"albumin human, usp 50 mg/ml injection",112.0,0.11211211211211211,112.0,0.11211211211211211,35605886.0,,,
pseudoephedrine,112.0,0.16594926924960768,78.0,0.07807807807807808,1154332.0,1154332,4.0,0.0103377871966505
diphenoxylate,111.0,0.2868735947070529,,,,930916,111.0,0.2868735947070529
insulin degludec,111.0,0.12219523169824249,104.0,0.10410410410410409,35602717.0,35602717,7.0,0.0180911275941384
aprepitant,109.0,0.113859446503594,106.0,0.1061061061061061,936748.0,936748,3.0,0.0077533403974879
oseltamivir,109.0,0.15661248305395817,79.0,0.07907907907907907,1799139.0,,,
isoproterenol,108.0,0.1286929034842094,95.0,0.09509509509509509,1183554.0,,,
amisulpride,106.0,0.1061061061061061,106.0,0.1061061061061061,19057607.0,,,
captopril,105.0,0.15419192484811586,74.0,0.07407407407407407,1340128.0,1340128,31.0,0.0801178507740418
adefovir,105.0,0.10510510510510511,105.0,0.10510510510510511,1729323.0,,,
teriparatide,104.0,0.1056875499022657,103.0,0.1031031031031031,1521987.0,1521987,1.0,0.0025844467991626
etonogestrel,104.0,0.2687824671129145,,,,1519936,104.0,0.2687824671129145
lithium carbonate,103.0,0.21236086317625613,34.0,0.03403403403403404,751246.0,751246,69.0,0.1783268291422221
sildenafil,103.0,0.15535681444243715,70.0,0.07007007007007006,1316262.0,,,
calcitonin,103.0,0.18702573040566983,50.0,0.050050050050050046,42900359.0,42900359,53.0,0.1369756803556198
urokinase,103.0,0.1031031031031031,103.0,0.1031031031031031,1307515.0,,,
mebrofenin iv kit,103.0,0.2661980203137518,,,,42900491,103.0,0.2661980203137518
fluorouracil,102.0,0.17335716301937557,57.0,0.057057057057057055,955632.0,955632,2.0,0.0051688935983252
cimetidine,102.0,0.1021021021021021,102.0,0.1021021021021021,997276.0,,,
aminolevulinic acid hcl,100.0,0.2584446799162639,,,,904351,100.0,0.2584446799162639
saxagliptin,100.0,0.1016835458982617,99.0,0.0990990990990991,40166035.0,,,
tuberculin ppd,97.0,0.250691339518776,,,,19010871,97.0,0.250691339518776
ciclopirox,97.0,0.1065977718860669,91.0,0.09109109109109109,950098.0,950098,6.0,0.0155066807949758
clobetasol,96.0,0.2465234469214517,1.0,0.001001001001001001,998415.0,,,
alendronate,95.0,0.1014288782877416,91.0,0.09109109109109109,1557272.0,,,
glucose 500 mg/ml injection,95.0,0.09509509509509509,95.0,0.09509509509509509,36249719.0,,,
medroxyprogesterone,95.0,0.2249376505443494,13.0,0.013013013013013011,1500211.0,,,
denosumab,94.0,0.11309544367203368,82.0,0.08208208208208208,40222444.0,40222444,12.0,0.0310133615899516
penicillin g potassium ivpb,93.0,0.2403535523221251,,,,1728416,37.0,0.0956245315690176
pramipexole dihydrochloride,92.0,0.23776910552296268,,,,720810,91.0,0.2351846587238001
bismuth subsalicylate,91.0,0.2351846587238001,,,,937791,91.0,0.2351846587238001
dinoprostone,91.0,0.09109109109109109,91.0,0.09109109109109109,1329415.0,,,
raloxifene,89.0,0.11600766765783688,72.0,0.07207207207207207,1513103.0,,,
phenobarbital,88.0,0.14984247421639174,49.0,0.04904904904904905,734275.0,734275,20.0,0.0516889359832527
benztropine,87.0,0.15200836481171423,46.0,0.04604604604604604,719174.0,,,
betamethasone,87.0,0.13142356943561284,59.0,0.05905905905905907,920458.0,,,
ethiodized oil ij oil,86.0,0.2222624247279869,,,,19050016,64.0,0.1654045951464089
darbepoetin alfa,86.0,0.2222624247279869,,,,1304643,86.0,0.2222624247279869
bicalutamide,84.0,0.11416955424915518,65.0,0.06506506506506507,1344381.0,1344381,19.0,0.0491044891840901
sorbitol free,84.0,0.2170935311296616,,,,970011,69.0,0.1783268291422221
leflunomide,84.0,0.13475434962525645,52.0,0.052052052052052045,1101898.0,1101898,32.0,0.0827022975732044
vincristine,83.0,0.10683477005550757,68.0,0.06806806806806807,1308290.0,,,
fesoterodine,82.0,0.08208208208208208,82.0,0.08208208208208208,19027958.0,,,
letrozole,81.0,0.12541756342960697,53.0,0.05305305305305305,1315946.0,1315946,28.0,0.0723645103765539
pamidronate,81.0,0.12066722603512195,56.0,0.056056056056056056,1511646.0,,,
mesna,81.0,0.10483276805350547,66.0,0.06606606606606608,1354698.0,,,
atovaquone,80.0,0.2067557439330111,,,,1781733,80.0,0.2067557439330111
rivastigmine,80.0,0.09749798385985797,69.0,0.06906906906906907,733523.0,733523,1.0,0.0025844467991626
hydroxocobalamin ivpb,80.0,0.2067557439330111,,,,1377023,71.0,0.1834957227405474
aztreonam,79.0,0.19625406814304008,5.0,0.005005005005005005,1715117.0,1715117,1.0,0.0025844467991626
calamine,78.0,0.15408347638983663,30.0,0.03003003003003003,902616.0,902616,14.0,0.0361822551882769
etoposide,78.0,0.11449733143579575,55.0,0.055055055055055056,1350504.0,,,
prazosin,78.0,0.19841995873836252,2.0,0.002002002002002002,1350489.0,,,
ranolazine,77.0,0.1990024035355232,,,,1337107,77.0,0.1990024035355232
indium in,77.0,0.1990024035355232,,,,43012200,77.0,0.1990024035355232
cobamamide,77.0,0.07707707707707709,77.0,0.07707707707707709,19048026.0,,,
acarbose,77.0,0.08816119766420846,70.0,0.07007007007007006,1529331.0,1529331,7.0,0.0180911275941384
argatroban,76.0,0.18533383614922902,7.0,0.007007007007007007,1322207.0,1322207,64.0,0.1654045951464089
liothyronine,76.0,0.18691728194739068,6.0,0.006006006006006006,1505346.0,,,
flunarizine,76.0,0.07607607607607608,76.0,0.07607607607607608,19055183.0,,,
dabigatran,74.0,0.07407407407407407,74.0,0.07407407407407407,45775372.0,,,
ivabradine,73.0,0.08415719366020448,66.0,0.06606606606606608,46234437.0,,,
triflusal,73.0,0.07307307307307308,73.0,0.07307307307307308,19042778.0,,,
gemifloxacin,73.0,0.07307307307307308,73.0,0.07307307307307308,1716721.0,,,
terbinafine,71.0,0.09798964963981885,54.0,0.05405405405405406,1741309.0,,,
deflazacort,71.0,0.07265451686923266,70.0,0.07007007007007006,19086888.0,19086888,1.0,0.0025844467991626
bromazepam,68.0,0.06806806806806807,68.0,0.06806806806806807,19030353.0,,,
ciclesonide,67.0,0.06706706706706707,67.0,0.06706706706706707,902938.0,,,
tolvaptan,67.0,0.08448497084684506,56.0,0.056056056056056056,19036797.0,19036797,11.0,0.028428914790789
mesalamine,66.0,0.17057348874473408,,,,968426,65.0,0.1679890419455715
caspofungin,66.0,0.06606606606606608,66.0,0.06606606606606608,1718054.0,,,
fosaprepitant,66.0,0.1610728139557643,6.0,0.006006006006006006,35605594.0,,,
tenofovir disoproxil,66.0,0.14048801857966303,19.0,0.01901901901901902,1710281.0,,,
hyoscyamine sulfate,65.0,0.1679890419455715,,,,923672,65.0,0.1679890419455715
tocopherol,65.0,0.06506506506506507,65.0,0.06506506506506507,42709318.0,,,
trihexyphenidyl,65.0,0.08723330623932796,51.0,0.05105105105105105,705178.0,,,
tibolone,65.0,0.06506506506506507,65.0,0.06506506506506507,19041933.0,,,
sirolimus,64.0,0.09098264263281185,47.0,0.04704704704704705,19034726.0,19034726,17.0,0.0439355955857648
bevacizumab,64.0,0.10048331742178164,41.0,0.04104104104104104,1397141.0,1397141,1.0,0.0025844467991626
capsaicin,64.0,0.15432047455927742,7.0,0.007007007007007007,939881.0,939881,57.0,0.1473134675522704
linaclotide,63.0,0.1628201483472462,,,,42900505,63.0,0.1628201483472462
lisinopril,63.0,0.1628201483472462,,,,1308216,63.0,0.1628201483472462
entacapone,63.0,0.11531677440239713,30.0,0.03003003003003003,782211.0,782211,33.0,0.0852867443723671
glucose 50 mg/ml injection,62.0,0.062062062062062065,62.0,0.062062062062062065,36249735.0,,,
testosterone,61.0,0.10539754340958683,33.0,0.03303303303303304,1636780.0,1636780,16.0,0.0413511487866022
